cmd_vel_x,cmd_vel_y,cmd_vel_z,cmd_ang_x,cmd_ang_y,cmd_ang_z,orient_x,orient_y,orient_z,orient_w,imu_ang_x,imu_ang_y,imu_ang_z,imu_accel_x,imu_accel_y,imu_accel_z,quaternion_norm,roll,pitch,yaw,imu_ang_magnitude,imu_accel_magnitude,delta_roll,delta_pitch,delta_yaw
0,0,0,0,0,0,4.94E-05,0.002865781,2.83E-07,0.999995892,4.26E-05,0.000467605,-4.97E-05,-0.068846112,0.020620978,9.100748802,1,-0.417249628,0.238363073,-0.991207352,-0.624318863,-1.505656365,,,
0,0,0,0,0,0,4.94E-05,0.002865728,2.83E-07,0.999995893,0.000165411,0.001059176,0.000261863,-0.051377452,-0.003390679,10.36925651,1,-0.417249567,0.238265987,-0.991207352,-0.620859997,1.197952405,3.43E-09,-6.09E-06,4.92E-09
0,0,0,0,0,0,4.94E-05,0.002866066,2.84E-07,0.999995892,0.000305937,0.000558452,0.000213806,-0.069788855,0.022695081,9.245129756,1,-0.417249679,0.238883771,-0.991207351,-0.623225719,-1.197879071,-6.25E-09,3.88E-05,1.12E-08
0,0,0,0,0,0,4.94E-05,0.002865869,2.84E-07,0.999995892,-6.33E-05,0.000547015,-0.000247335,-0.04011545,-0.037500375,10.18180467,1,-0.417249674,0.238522647,-0.991207351,-0.623598435,0.798424675,2.42E-10,-2.27E-05,4.74E-09
0,0,0,0,0,0,4.94E-05,0.002866198,2.84E-07,0.999995891,0.000207365,0.000959663,2.45E-05,-0.056562819,0.006123658,9.848987926,1,-0.417249712,0.239123841,-0.991207351,-0.621525163,0.089029721,-2.13E-09,3.77E-05,9.42E-09
0,0,0,0,0,0,4.94E-05,0.002866141,2.84E-07,0.999995891,0.000548249,0.00086786,-9.55E-05,-0.084442816,-0.011459481,9.510067924,1,-0.417249816,0.239019579,-0.991207351,-0.621257598,-0.632945955,-5.78E-09,-6.54E-06,8.46E-09
0,0,0,0,0,0,4.94E-05,0.002866251,2.84E-07,0.999995891,0.000307675,0.000843639,7.65E-05,-0.06441434,-0.010421736,10.27306169,1,-0.417249794,0.239221005,-0.99120735,-0.621968179,0.993073518,1.23E-09,1.26E-05,7.21E-09
0,0,0,0,0,0,4.94E-05,0.002866541,2.84E-07,0.99999589,0.000172212,0.000494983,0.000122774,-0.085275083,-0.003708699,9.015750393,1,-0.417249953,0.239750749,-0.99120735,-0.623956662,-1.686581935,-8.89E-09,3.32E-05,1.21E-08
0,0,0,0,0,0,4.94E-05,0.002866435,2.84E-07,0.999995891,-1.01E-05,0.000658308,0.000135058,-0.066998077,-0.013619495,10.42730933,1,-0.417249942,0.239557422,-0.99120735,-0.62322355,1.321902596,6.27E-10,-1.21E-05,4.90E-09
0,0,0,0,0,0,4.94E-05,0.002866859,2.84E-07,0.999995889,-0.000116956,0.000653276,4.82E-05,-0.08102473,-0.002667118,9.544983965,1,-0.417250054,0.240331576,-0.99120735,-0.623260172,-0.558599191,-6.27E-09,4.86E-05,1.14E-08
0,0,0,0,0,0,4.94E-05,0.002866751,2.84E-07,0.99999589,0.000100112,0.000658256,-0.000233217,-0.060892119,0.029530698,9.892769517,1,-0.417250135,0.240134363,-0.991207349,-0.623040609,0.18249736,-4.53E-09,-1.24E-05,6.78E-09
0,0,0,0,0,0,4.94E-05,0.002867025,2.84E-07,0.999995889,-0.000325076,0.001016679,0.000295747,-0.048283264,-0.015117783,10.23064286,1,-0.417250169,0.240635353,-0.991207349,-0.620837723,0.9024788,-1.89E-09,3.14E-05,9.69E-09
0,0,0,0,0,0,4.94E-05,0.002867197,2.84E-07,0.999995888,1.82E-05,0.000431166,0.000147968,-0.05676424,-0.003440803,9.136831631,1,-0.417250346,0.240948693,-0.991207349,-0.624406212,-1.428970117,-9.85E-09,1.97E-05,1.16E-08
0,0,0,0,0,0,4.94E-05,0.002867253,2.84E-07,0.999995888,0.000147738,0.000852468,0.000337526,-0.033020325,0.031494512,10.33425418,1,-0.41725035,0.241051305,-0.991207349,-0.621817885,1.123283969,-2.14E-10,6.44E-06,6.54E-09
0,0,0,0,0,0,4.94E-05,0.0028677,2.84E-07,0.999995887,-9.07E-05,0.000584112,0.00017231,-0.051826172,0.017793015,9.275170413,1,-0.417250526,0.241868623,-0.991207348,-0.623532397,-1.134120473,-9.85E-09,5.13E-05,1.28E-08
0,0,0,0,0,0,4.94E-05,0.002867612,2.84E-07,0.999995887,0.000198677,0.00046247,-0.00020864,-0.04013946,-0.013488923,10.18301325,1,-0.417250586,0.241706931,-0.991207348,-0.623920531,0.800872901,-3.33E-09,-1.01E-05,6.38E-09
0,0,0,0,0,0,4.94E-05,0.00286805,2.85E-07,0.999995886,0.000204649,0.000840689,-0.000347326,-0.05761665,-0.008960826,9.843572184,1,-0.417250687,0.242507388,-0.991207348,-0.621797802,0.077503421,-5.66E-09,5.02E-05,1.10E-08
0,0,0,0,0,0,4.94E-05,0.002868027,2.85E-07,0.999995886,0.00056492,0.000397635,-6.16E-05,-0.059963511,0.02382992,9.238104911,1,-0.417250846,0.242465296,-0.991207347,-0.623105868,-1.212993688,-8.86E-09,-2.64E-06,1.12E-08
0,0,0,0,0,0,4.94E-05,0.002867882,2.85E-07,0.999995886,-4.40E-05,0.00051989,-8.46E-05,-0.054294163,-0.010696116,10.41611311,1,-0.417250721,0.242200271,-0.991207347,-0.624009882,1.297872405,6.98E-09,-1.66E-05,5.14E-09
0,0,0,0,0,0,4.94E-05,0.002868342,2.85E-07,0.999995885,0.000192683,0.000877402,-1.97E-05,-0.077703651,0.004729432,9.82944113,1,-0.417250773,0.243040491,-0.991207347,-0.621983094,0.047670746,-2.89E-09,5.27E-05,1.10E-08
0,0,0,0,0,0,4.94E-05,0.002868344,2.85E-07,0.999995885,6.09E-05,0.000502816,8.75E-05,-0.064542235,-0.004797479,9.271950842,1,-0.417250934,0.243044165,-0.991207347,-0.624089668,-1.14084682,-9.00E-09,2.30E-07,1.10E-08
0,0,0,0,0,0,4.94E-05,0.002868224,2.85E-07,0.999995885,0.00037734,0.000384571,7.02E-05,-0.054489187,0.011395957,10.40287774,1,-0.417250828,0.242825658,-0.991207347,-0.623928988,1.26966415,5.90E-09,-1.37E-05,4.89E-09
0,0,0,0,0,0,4.94E-05,0.002868639,2.85E-07,0.999995884,1.61E-05,0.000543173,-0.000292772,-0.059711923,0.014341609,9.486161776,1,-0.417250894,0.243583247,-0.991207346,-0.62352394,-0.684294242,-3.70E-09,4.75E-05,1.11E-08
0,0,0,0,0,0,4.94E-05,0.002868376,2.85E-07,0.999995885,-0.000191583,0.000283933,0.000107472,-0.060039623,-0.024392323,9.643621775,1,-0.417250924,0.243103928,-0.991207346,-0.624938844,-0.348613293,-1.64E-09,-3.01E-05,6.84E-09
0,0,0,0,0,0,4.94E-05,0.00286828,2.85E-07,0.999995885,0.000181657,0.000574951,0.000151639,-0.062695139,0.009170746,10.3139382,1,-0.417250748,0.242927673,-0.991207346,-0.623499403,1.080178702,9.83E-09,-1.11E-05,5.26E-09
0,0,0,0,0,0,4.94E-05,0.002868719,2.85E-07,0.999995884,0.000192023,0.000505049,0.000185006,-0.027968996,0.002042879,9.460431347,1,-0.417250812,0.243729864,-0.991207346,-0.623776737,-0.739476125,-3.57E-09,5.03E-05,1.06E-08
0,0,0,0,0,0,4.94E-05,0.002868482,2.85E-07,0.999995885,0.000152978,0.000635258,-0.000322415,-0.079243804,-0.011531218,9.601794645,1,-0.417250861,0.243297896,-0.991207345,-0.622913818,-0.437524042,-2.74E-09,-2.71E-05,6.39E-09
0,0,0,0,0,0,4.94E-05,0.002868411,2.85E-07,0.999995885,0.000257494,0.000947665,-8.03E-05,-0.058266818,-0.017305893,10.3212899,1,-0.417250709,0.243166936,-0.991207345,-0.621507719,1.095816159,8.47E-09,-8.21E-06,4.92E-09
0,0,0,0,0,0,4.94E-05,0.002868734,2.85E-07,0.999995884,0.000401495,0.000493438,9.98E-05,-0.069125709,0.016523993,9.244450496,1,-0.417250771,0.243756946,-0.991207345,-0.62337787,-1.199365453,-3.46E-09,3.70E-05,1.02E-08
0,0,0,0,0,0,4.94E-05,0.002868302,2.85E-07,0.999995885,-4.19E-05,0.001028385,0.000286076,-0.049482455,-0.003102327,9.946626898,1,-0.417250678,0.242968927,-0.991207345,-0.621053271,0.297069315,5.16E-09,-4.94E-05,2.92E-09
0,0,0,0,0,0,4.94E-05,0.002868255,2.85E-07,0.999995885,0.000206752,0.00065201,-0.000137095,-0.063749101,0.006112516,10.26075359,1,-0.417250477,0.242882419,-0.991207345,-0.623083773,0.966821942,1.12E-08,-5.43E-06,5.65E-09
0,0,0,0,0,0,4.94E-05,0.002868603,2.86E-07,0.999995884,-4.75E-05,0.000848518,0.000309926,-0.044480223,0.003329872,9.210449485,1,-0.417250544,0.24351719,-0.991207344,-0.621949837,-1.272193887,-3.76E-09,3.98E-05,1.02E-08
0,0,0,0,0,0,4.94E-05,0.002868197,2.86E-07,0.999995885,0.00025615,0.000294189,0.000455067,-0.068715845,0.01022099,9.961486637,1,-0.417250475,0.242776878,-0.991207344,-0.623621952,0.328997199,3.89E-09,-4.64E-05,3.01E-09
0,0,0,0,0,0,4.94E-05,0.002868174,2.86E-07,0.999995886,0.000298308,0.000708742,-0.000186808,-0.064130121,0.000195383,10.22051987,1,-0.417250299,0.242735103,-0.991207344,-0.622570355,0.881062919,9.80E-09,-2.62E-06,5.87E-09
0,0,0,0,0,0,4.94E-05,0.002868334,2.86E-07,0.999995885,-0.000171393,0.000442102,-3.96E-05,-0.056986554,-0.006731781,8.988168969,1,-0.417250339,0.243026267,-0.991207344,-0.624298822,-1.745845082,-2.24E-09,1.83E-05,9.84E-09
0,0,0,0,0,0,4.94E-05,0.002867805,2.86E-07,0.999995887,9.66E-05,0.000212891,-0.000119952,-0.053422571,-0.005145403,10.27307981,1,-0.417250135,0.242060855,-0.991207344,-0.625465955,0.992969238,1.14E-08,-6.06E-05,1.45E-09
0,0,0,0,0,0,4.94E-05,0.002867808,2.86E-07,0.999995887,0.000360105,0.000567691,0.000118234,-0.074114061,0.004735348,10.17752709,1,-0.417249926,0.242065058,-0.991207344,-0.623166059,0.789568538,1.16E-08,2.64E-07,6.06E-09
0,0,0,0,0,0,4.94E-05,0.002867992,2.86E-07,0.999995886,0.000104223,0.000503168,-0.000186895,-0.049929166,0.022989365,8.971194843,1,-0.417249979,0.242401661,-0.991207343,-0.623910051,-1.782058493,-2.93E-09,2.11E-05,1.01E-08
0,0,0,0,0,0,4.94E-05,0.00286749,2.86E-07,0.999995888,1.82E-05,0.000582363,0.000397493,-0.040281656,0.000110523,10.27278681,1,-0.4172498,0.241484029,-0.991207343,-0.623041525,0.992214202,9.99E-09,-5.76E-05,1.75E-09
0,0,0,0,0,0,4.94E-05,0.002867516,2.86E-07,0.999995887,-8.21E-05,0.00066521,8.44E-05,-0.040212629,-0.001707075,10.19605464,1,-0.417249618,0.241532646,-0.991207343,-0.623204623,0.828653495,1.01E-08,3.05E-06,6.38E-09
0,0,0,0,0,0,4.94E-05,0.002867442,2.86E-07,0.999995888,-0.000135316,0.001022549,0.000406953,-0.041671304,-0.017925578,9.114236101,1,-0.41724961,0.241397362,-0.991207343,-0.620830924,-1.477271177,4.39E-10,-8.49E-06,8.26E-09
0,0,0,0,0,0,4.94E-05,0.002867254,2.86E-07,0.999995888,0.000492546,0.000649695,0.000178296,-0.046388089,-0.005453604,10.33605496,1,-0.417249443,0.241053183,-0.991207343,-0.622333501,1.127132695,9.35E-09,-2.16E-05,3.27E-09
0,0,0,0,0,0,4.94E-05,0.002867457,2.86E-07,0.999995888,0.000223177,0.000279936,-3.52E-05,-0.040740795,-0.007861466,9.277328702,1,-0.417249453,0.241423804,-0.991207343,-0.624934746,-1.129667113,-5.90E-10,2.32E-05,9.54E-09
0,0,0,0,0,0,4.94E-05,0.002866903,2.86E-07,0.999995889,0.000461235,0.000533552,0.00014262,-0.045866056,-0.007710989,9.971469006,1,-0.417249294,0.240413204,-0.991207343,-0.622963562,0.349990374,8.88E-09,-6.34E-05,2.41E-09
0,0,0,0,0,0,4.94E-05,0.002866734,2.86E-07,0.99999589,0.00015537,0.000344414,-0.000241625,-0.053614238,-0.010633757,10.23525975,1,-0.417249021,0.240103775,-0.991207342,-0.624448524,0.912364559,1.52E-08,-1.94E-05,5.21E-09
0,0,0,0,0,0,4.94E-05,0.00286696,2.86E-07,0.999995889,-1.64E-06,0.0004694,-1.02E-05,-0.054872195,0.011422248,9.245696865,1,-0.417249016,0.240516071,-0.991207342,-0.624333346,-1.196928948,3.02E-10,2.59E-05,9.72E-09
0,0,0,0,0,0,4.94E-05,0.002866433,2.86E-07,0.999995891,0.000216753,0.000298481,-0.000332162,-0.057847058,-0.022036854,9.965334738,1,-0.417248874,0.239553329,-0.991207342,-0.624186106,0.337093229,7.93E-09,-6.04E-05,2.53E-09
0,0,0,0,0,0,4.94E-05,0.002866288,2.86E-07,0.999995891,0.000196919,0.001006773,-0.000234682,-0.046376955,0.005739022,10.21979434,1,-0.417248627,0.239289503,-0.991207342,-0.621140389,0.879315252,1.38E-08,-1.65E-05,5.29E-09
0,0,0,0,0,0,4.94E-05,0.002866326,2.86E-07,0.999995891,0.000279012,0.000330591,-0.000211354,-0.065246906,0.004853357,9.010790196,1,-0.417248597,0.239358921,-0.991207342,-0.624267876,-1.697509981,1.69E-09,4.35E-06,9.11E-09
0,0,0,0,0,0,4.94E-05,0.00286597,2.87E-07,0.999995892,0.000477209,0.000647834,0.00019419,-0.045992394,0.00340468,10.4203096,1,-0.417248412,0.238707802,-0.991207342,-0.622370965,1.306721815,1.03E-08,-4.08E-05,1.81E-09
0,0,0,0,0,0,4.94E-05,0.002866143,2.87E-07,0.999995891,0.000290063,0.000765366,0.000107475,-0.056707042,-0.009434783,9.534945799,1,-0.417248357,0.239024434,-0.991207341,-0.622383079,-0.580360909,3.06E-09,1.99E-05,8.18E-09
0,0,0,0,0,0,4.94E-05,0.002865785,2.87E-07,0.999995892,-3.79E-05,0.000283037,0.00018037,-0.067922187,0.008191474,9.876264783,1,-0.417248274,0.238369987,-0.991207341,-0.625055167,0.14732768,4.63E-09,-4.11E-05,3.46E-09
0,0,0,0,0,0,4.94E-05,0.002865809,2.87E-07,0.999995892,0.000117219,0.000648459,0.00028916,-0.0343218,0.003986916,10.21123708,1,-0.417248146,0.238413733,-0.991207341,-0.622963192,0.860971529,7.16E-09,2.74E-06,6.32E-09
0,0,0,0,0,0,4.94E-05,0.00286573,2.87E-07,0.999995893,0.000545415,0.000617498,0.000306841,-0.034990685,-0.002633154,9.092675886,1,-0.417248161,0.238269929,-0.991207341,-0.622089155,-1.523325076,-8.81E-10,-9.02E-06,8.16E-09
0,0,0,0,0,0,4.94E-05,0.002865536,2.87E-07,0.999995893,0.000389612,0.000856905,-0.000269719,-0.063101785,-0.01411341,10.35960686,1,-0.417248006,0.237915589,-0.991207341,-0.621541137,1.177540925,8.67E-09,-2.22E-05,3.21E-09
0,0,0,0,0,0,4.94E-05,0.002865734,2.87E-07,0.999995893,0.000331814,0.000357314,-0.00033977,-0.030030311,0.011486886,9.248269793,1,-0.417248025,0.238276208,-0.991207341,-0.623649617,-1.191687505,-1.05E-09,2.26E-05,9.54E-09
0,0,0,0,0,0,4.94E-05,0.002865395,2.87E-07,0.999995894,0.000192813,0.000573131,6.78E-06,-0.053606237,-0.000846311,10.14968622,1,-0.417247928,0.237658017,-0.99120734,-0.62359258,0.729947428,5.39E-09,-3.88E-05,3.22E-09
0,0,0,0,0,0,4.94E-05,0.002865584,2.87E-07,0.999995893,0.000146126,0.000647649,-0.00039553,-0.035375237,-0.003691535,9.84484519,1,-0.417247875,0.23800232,-0.99120734,-0.622671762,0.079985779,2.96E-09,2.16E-05,7.96E-09
0,0,0,0,0,0,4.94E-05,0.002865386,2.87E-07,0.999995894,0.000465285,0.000347286,-0.000172447,-0.057992547,0.018534101,9.530360597,1,-0.417247889,0.237641298,-0.99120734,-0.623587449,-0.590089563,-7.42E-10,-2.26E-05,7.07E-09
0,0,0,0,0,0,4.94E-05,0.002865356,2.87E-07,0.999995894,0.000271213,0.000952643,-5.09E-05,-0.041868503,0.009524308,10.2647225,1,-0.417247777,0.237586147,-0.99120734,-0.621472088,0.975047462,6.20E-09,-3.46E-06,5.89E-09
0,0,0,0,0,0,4.94E-05,0.002865506,2.87E-07,0.999995893,0.000156391,0.000487373,-0.00011148,-0.065916645,0.009813753,9.015431481,1,-0.417247849,0.2378595,-0.99120734,-0.624035682,-1.68759793,-3.97E-09,1.71E-05,1.08E-08
0,0,0,0,0,0,4.94E-05,0.00286526,2.87E-07,0.999995894,-0.000340961,0.000633756,-7.43E-05,-0.064590033,-0.004979309,10.42804477,1,-0.41724775,0.237409936,-0.991207339,-0.622942056,1.323421427,5.49E-09,-2.82E-05,3.63E-09
0,0,0,0,0,0,4.94E-05,0.002865543,2.87E-07,0.999995893,8.59E-05,0.000773002,0.000107615,-0.067857098,0.015981665,9.55063458,1,-0.417247777,0.237928071,-0.991207339,-0.622604065,-0.546745876,-1.47E-09,3.25E-05,1.01E-08
0,0,0,0,0,0,4.94E-05,0.002865295,2.87E-07,0.999995894,0.000201924,0.000717464,-0.000190913,-0.037442232,-0.019209392,9.87846649,1,-0.417247773,0.237474974,-0.991207339,-0.622690489,0.151706794,2.15E-10,-2.84E-05,5.48E-09
0,0,0,0,0,0,4.94E-05,0.002865429,2.87E-07,0.999995893,-6.42E-05,0.000689476,0.000180403,-0.05923224,-0.018339957,10.18801106,1,-0.417247723,0.237720279,-0.991207339,-0.622985381,0.811740734,2.80E-09,1.54E-05,8.36E-09
0,0,0,0,0,0,4.94E-05,0.002865461,2.88E-07,0.999995893,0.000239767,0.000871043,4.38E-05,-0.038051784,0.000111158,9.12345372,1,-0.417247816,0.237778105,-0.991207339,-0.621950352,-1.45769446,-5.22E-09,3.63E-06,1.02E-08
0,0,0,0,0,0,4.94E-05,0.002865377,2.88E-07,0.999995894,-0.000108576,0.000874784,-2.21E-05,-0.062087748,-0.002709589,10.37113054,1,-0.417247738,0.237625375,-0.991207338,-0.622074866,1.202071475,4.36E-09,-9.58E-06,5.12E-09
0,0,0,0,0,0,4.94E-05,0.002865685,2.88E-07,0.999995893,0.00029838,0.000561006,0.000245194,-0.05299829,0.023611226,9.222289107,1,-0.417247834,0.23818756,-0.991207338,-0.623174294,-1.246797835,-5.34E-09,3.53E-05,1.13E-08
0,0,0,0,0,0,4.94E-05,0.002865457,2.88E-07,0.999995893,0.000361759,0.000611436,-2.82E-05,-0.059437363,0.009992723,10.17394349,1,-0.417247813,0.237770867,-0.991207338,-0.623010424,0.781732753,1.14E-09,-2.61E-05,4.86E-09
0,0,0,0,0,0,4.94E-05,0.002865756,2.88E-07,0.999995892,-0.000118827,0.000652498,-4.49E-05,-0.048268093,-0.027032638,9.841046909,1,-0.417247836,0.238316538,-0.991207338,-0.623263793,0.072083902,-1.25E-09,3.42E-05,9.45E-09
0,0,0,0,0,0,4.94E-05,0.002865668,2.88E-07,0.999995893,-9.41E-05,0.000392231,-5.40E-05,-0.072300887,-0.001754344,9.533718127,1,-0.417247924,0.238156785,-0.991207337,-0.624676091,-0.582762475,-4.91E-09,-1.00E-05,8.39E-09
0,0,0,0,0,0,4.94E-05,0.002865748,2.88E-07,0.999995893,0.000313593,0.000523275,9.91E-05,-0.031107136,-0.014777269,10.23581329,1,-0.417247886,0.238302761,-0.991207337,-0.623519637,0.913356879,2.08E-09,9.16E-06,7.03E-09
0,0,0,0,0,0,4.94E-05,0.002866008,2.88E-07,0.999995892,0.000250616,0.000442671,0.000547313,-0.055801099,0.027620583,9.023640373,1,-0.417248031,0.238777096,-0.991207337,-0.622812064,-1.670167088,-8.06E-09,2.98E-05,1.18E-08
0,0,0,0,0,0,4.94E-05,0.002865872,2.88E-07,0.999995892,-5.54E-05,0.000512059,0.000179586,-0.065889885,-0.001167626,10.44959732,1,-0.417248005,0.238528392,-0.991207337,-0.623917306,1.369376686,1.44E-09,-1.56E-05,4.51E-09
0,0,0,0,0,0,4.94E-05,0.002866265,2.88E-07,0.999995891,0.000203244,0.000541879,0.000310587,-0.025833769,-0.004029351,9.531186742,1,-0.417248103,0.239247216,-0.991207336,-0.62330726,-0.588666632,-5.47E-09,4.51E-05,1.09E-08
0,0,0,0,0,0,4.94E-05,0.002866127,2.88E-07,0.999995891,0.000221038,0.000724601,-0.000378707,-0.029458947,0.013068951,9.847426416,1,-0.41724817,0.238994702,-0.991207336,-0.622265643,0.085463359,-3.75E-09,-1.58E-05,6.23E-09
0,0,0,0,0,0,4.94E-05,0.002866371,2.88E-07,0.999995891,0.000237643,0.000863832,-0.00013354,-0.074261492,-0.011996209,10.20290328,1,-0.41724819,0.239440432,-0.991207336,-0.621943122,0.843673766,-1.12E-09,2.80E-05,9.08E-09
0,0,0,0,0,0,4.94E-05,0.002866512,2.88E-07,0.99999589,0.000110107,0.000417584,0.000310181,-0.036597332,-0.013541906,9.099854788,1,-0.417248353,0.239698548,-0.991207336,-0.623992637,-1.50798856,-9.10E-09,1.62E-05,1.09E-08
0,0,0,0,0,0,4.94E-05,0.002866538,2.88E-07,0.99999589,0.000721565,0.001094219,0.000160513,-0.082853904,-7.01E-05,10.35829737,1,-0.417248344,0.239745973,-0.991207336,-0.61967136,1.175025818,5.28E-10,2.97E-06,5.89E-09
0,0,0,0,0,0,4.94E-05,0.002866955,2.88E-07,0.999995889,-0.000575404,0.000538791,-0.000115324,-0.031795919,-0.006590816,9.270726907,1,-0.417248507,0.240508148,-0.991207335,-0.622541082,-1.143816011,-9.13E-09,4.78E-05,1.22E-08
0,0,0,0,0,0,4.94E-05,0.002866837,2.89E-07,0.999995889,0.000510629,0.000500135,-0.000628355,-0.049360956,0.015244573,10.17108268,1,-0.417248554,0.240291341,-0.991207335,-0.621691863,0.775533786,-2.61E-09,-1.36E-05,5.78E-09
0,0,0,0,0,0,4.94E-05,0.002867245,2.89E-07,0.999995888,-0.000213354,0.001076599,-6.26E-05,-0.030694771,0.037295113,9.874295452,1,-0.417248643,0.241036727,-0.991207335,-0.620883087,0.142876601,-4.96E-09,4.68E-05,1.05E-08
0,0,0,0,0,0,4.94E-05,0.002867267,2.89E-07,0.999995888,0.000243343,0.000310717,0.000450463,-0.059477825,0.012678559,9.53739485,1,-0.417248797,0.241076579,-0.991207334,-0.623624549,-0.575096636,-8.58E-09,2.50E-06,9.51E-09
0,0,0,0,0,0,4.94E-05,0.002867456,2.89E-07,0.999995888,-6.38E-05,0.00079518,-5.96E-05,-0.091069863,0.008016204,10.2917106,1,-0.417248824,0.241422012,-0.991207334,-0.622523056,1.033249172,-1.55E-09,2.17E-05,8.24E-09
0,0,0,0,0,0,4.94E-05,0.002867824,2.89E-07,0.999995887,0.000204469,0.000480011,-0.000110014,-0.039830715,0.001495373,8.987874647,1,-0.417249033,0.242095658,-0.991207334,-0.623984358,-1.74667451,-1.16E-08,4.23E-05,1.31E-08
0,0,0,0,0,0,4.94E-05,0.002867797,2.89E-07,0.999995887,0.000508727,0.001023034,0.000206467,-0.04329039,0.023421363,10.43171035,1,-0.417249071,0.242046146,-0.991207334,-0.620544924,1.331053549,-2.10E-09,-3.11E-06,5.88E-09
0,0,0,0,0,0,4.94E-05,0.0028683,2.89E-07,0.999995885,0.000106048,0.000918497,-0.000121434,-0.04899455,-0.006247174,9.552611215,1,-0.417249231,0.242963996,-0.991207333,-0.621796759,-0.54280266,-8.97E-09,5.76E-05,1.24E-08
0,0,0,0,0,0,4.94E-05,0.002868123,2.89E-07,0.999995886,0.000333321,0.000593015,-0.000354115,-0.04892344,0.002630358,9.623339105,1,-0.417249334,0.242641057,-0.991207333,-0.622704069,-0.392045969,-5.74E-09,-2.03E-05,8.39E-09
0,0,0,0,0,0,4.94E-05,0.002868112,2.89E-07,0.999995886,8.32E-05,0.000739664,-7.81E-05,-0.055381736,0.029071076,10.31236426,1,-0.417249223,0.242620407,-0.991207333,-0.622805453,1.076813171,6.20E-09,-1.30E-06,6.97E-09
0,0,0,0,0,0,4.94E-05,0.002868636,2.89E-07,0.999995884,-2.66E-05,0.00066643,-4.02E-06,-0.055241988,0.032199103,9.507190332,1,-0.417249349,0.243578507,-0.991207333,-0.6232516,-0.639435308,-7.05E-09,6.01E-05,1.24E-08
0,0,0,0,0,0,4.94E-05,0.002868485,2.89E-07,0.999995885,5.45E-05,0.000754865,0.000239776,-0.064678004,0.016273047,9.640128251,1,-0.41724946,0.243302452,-0.991207332,-0.622556227,-0.356032442,-6.17E-09,-1.73E-05,8.28E-09
0,0,0,0,0,0,4.94E-05,0.002868499,2.89E-07,0.999995885,0.000118204,0.000524596,-0.000148854,-0.042319272,0.007233273,10.29583909,1,-0.417249369,0.243327534,-0.991207332,-0.62384876,1.041374714,5.06E-09,1.57E-06,6.79E-09
0,0,0,0,0,0,4.94E-05,0.002868907,2.89E-07,0.999995883,0.000124536,0.000554816,0.000117597,-0.039220205,0.001484088,9.260381621,1,-0.417249492,0.244073671,-0.991207332,-0.623724493,-1.165811871,-6.86E-09,4.68E-05,1.20E-08
0,0,0,0,0,0,4.94E-05,0.002868561,2.89E-07,0.999995884,-2.35E-05,0.000316875,0.000329291,-0.042814692,-0.016349618,9.972180875,1,-0.41724946,0.24344179,-0.991207332,-0.624398623,0.351501066,1.78E-09,-3.96E-05,4.60E-09
0,0,0,0,0,0,4.94E-05,0.002868599,2.90E-07,0.999995884,0.00020143,0.000927288,-8.63E-05,-0.043130051,0.012788836,10.24455761,1,-0.417249319,0.243511389,-0.991207332,-0.621685618,0.932083255,7.87E-09,4.37E-06,7.17E-09
0,0,0,0,0,0,4.94E-05,0.002869032,2.90E-07,0.999995883,0.000256196,0.000603625,0.000187651,-0.067452954,-0.010383582,9.226640974,1,-0.417249446,0.244302168,-0.991207331,-0.623168929,-1.237372442,-7.10E-09,4.96E-05,1.15E-08
0,0,0,0,0,0,4.94E-05,0.002868712,2.90E-07,0.999995884,-9.10E-05,0.000541077,-0.000188583,-0.044728005,-0.027515675,9.947220695,1,-0.417249436,0.243717819,-0.991207331,-0.62372709,0.298367129,5.81E-10,-3.67E-05,4.15E-09
0,0,0,0,0,0,4.94E-05,0.002868775,2.90E-07,0.999995884,-0.000216699,0.001146467,0.0001138,-0.047641061,-0.004672554,10.23020901,1,-0.417249319,0.243831902,-0.991207331,-0.620483258,0.901526078,6.51E-09,7.16E-06,6.83E-09
0,0,0,0,0,0,4.94E-05,0.002869019,2.90E-07,0.999995883,0.0002049,0.000445364,0.000206929,-0.053398403,0.000204488,9.004832931,1,-0.417249418,0.244278809,-0.991207331,-0.623990368,-1.71037727,-5.50E-09,2.80E-05,1.06E-08
0,0,0,0,0,0,4.94E-05,0.002868576,2.90E-07,0.999995884,5.77E-05,0.000667072,0.000172571,-0.086248912,-0.00934614,10.29170922,1,-0.417249271,0.243469072,-0.991207331,-0.62311757,1.033160106,8.20E-09,-5.08E-05,2.08E-09
0,0,0,0,0,0,4.94E-05,0.002868664,2.90E-07,0.999995884,-0.000308149,0.000728977,-0.000363895,-0.0515569,0.005042791,10.18293196,1,-0.41724912,0.24362882,-0.99120733,-0.622133442,0.800792829,8.44E-09,1.00E-05,6.57E-09
0,0,0,0,0,0,4.94E-05,0.002868933,2.90E-07,0.999995883,4.63E-05,0.00041494,-6.71E-05,-0.077214813,0.02249865,8.97649698,1,-0.417249229,0.244120848,-0.99120733,-0.624588884,-1.77034747,-6.09E-09,3.09E-05,1.06E-08
0,0,0,0,0,0,4.94E-05,0.002868516,2.90E-07,0.999995885,-6.23E-05,0.000520801,0.000388016,-0.054857036,0.010989592,10.26058336,1,-0.417249106,0.24335857,-0.99120733,-0.623331277,0.966358201,6.85E-09,-4.78E-05,2.14E-09
